"id","brand","title","image_url","price","link"
"a5526889-af54-4b35-9fec-a298b01f9717","Reformation","Petites Bella Silk Skirt - Mango","https://media.thereformation.com/image/list/fn_select:jq:first(.%5B%5D%7Cif%20has(%22metadata%22)%20then%20select(any(.metadata%5B%5D;%20.external_id%20==%20%22sfcc-is-main%22%20and%20.value.value%20==%20%22True%22))%20else%20empty%20end)/f_auto,q_auto:eco,dpr_auto/w_600/1314763-NGO.json?_s=RAABAB0","N/A","https://www.thereformation.com/clothing"
"32434c6b-ada0-4ed4-b863-e30a7d7a56e9","Reformation","Eli Oversized Shirt - Hibiscus Stripe","https://media.thereformation.com/image/list/fn_select:jq:first(.%5B%5D%7Cif%20has(%22metadata%22)%20then%20select(any(.metadata%5B%5D;%20.external_id%20==%20%22sfcc-is-main%22%20and%20.value.value%20==%20%22True%22))%20else%20empty%20end)/f_auto,q_auto:eco,dpr_auto/w_600/1316192-HSB.json?_s=RAABAB0","N/A","https://www.thereformation.com/clothing"
"d962786d-3d19-439d-8644-37b5a292048f","Reformation","Mirabelle Knit Skirt - Pink","https://media.thereformation.com/image/list/fn_select:jq:first(.%5B%5D%7Cif%20has(%22metadata%22)%20then%20select(any(.metadata%5B%5D;%20.external_id%20==%20%22sfcc-is-main%22%20and%20.value.value%20==%20%22True%22))%20else%20empty%20end)/f_auto,q_auto:eco,dpr_auto/w_600/1317775-PNK.json?_s=RAABAB0","N/A","https://www.thereformation.com/clothing"
"50657356-4d32-4ef0-9f73-c6837892a9dd","Reformation","Collie Oversized Cotton Crew - Mineral","https://media.thereformation.com/image/list/fn_select:jq:first(.%5B%5D%7Cif%20has(%22metadata%22)%20then%20select(any(.metadata%5B%5D;%20.external_id%20==%20%22sfcc-is-main%22%20and%20.value.value%20==%20%22True%22))%20else%20empty%20end)/f_auto,q_auto:eco,dpr_auto/w_600/1317400-MNL.json?_s=RAABAB0","N/A","https://www.thereformation.com/clothing"
"944eb9d6-2bba-491e-804a-b429d3080601","Reformation","Jadey Cashmere Oversized V-neck Sweater - Chianti","https://media.thereformation.com/image/list/fn_select:jq:first(.%5B%5D%7Cif%20has(%22metadata%22)%20then%20select(any(.metadata%5B%5D;%20.external_id%20==%20%22sfcc-is-main%22%20and%20.value.value%20==%20%22True%22))%20else%20empty%20end)/f_auto,q_auto:eco,dpr_auto/w_600/1313558-CHN.json?_s=RAABAB0","N/A","https://www.thereformation.com/clothing"
"0c3c8089-3688-46c9-aa89-86bf114ef03d","Reformation","Mila Linen Short - Oatmeal","https://media.thereformation.com/image/list/fn_select:jq:first(.%5B%5D%7Cif%20has(%22metadata%22)%20then%20select(any(.metadata%5B%5D;%20.external_id%20==%20%22sfcc-is-main%22%20and%20.value.value%20==%20%22True%22))%20else%20empty%20end)/f_auto,q_auto:eco,dpr_auto/w_600/1312180-OAT.json?_s=RAABAB0","N/A","https://www.thereformation.com/clothing"
"f2b930ed-d596-45f2-be8b-f8c43969df31","Reformation","Miles Short - Hibiscus Stripe","https://media.thereformation.com/image/list/fn_select:jq:first(.%5B%5D%7Cif%20has(%22metadata%22)%20then%20select(any(.metadata%5B%5D;%20.external_id%20==%20%22sfcc-is-main%22%20and%20.value.value%20==%20%22True%22))%20else%20empty%20end)/f_auto,q_auto:eco,dpr_auto/w_600/1317918-HSB.json?_s=RAABAB0","N/A","https://www.thereformation.com/clothing"
"a1974ed2-b890-439d-9203-524eb69004cc","Reformation","Andres Knit Two Piece - Buttercream","https://media.thereformation.com/image/list/fn_select:jq:first(.%5B%5D%7Cif%20has(%22metadata%22)%20then%20select(any(.metadata%5B%5D;%20.external_id%20==%20%22sfcc-is-main%22%20and%20.value.value%20==%20%22True%22))%20else%20empty%20end)/f_auto,q_auto:eco,dpr_auto/w_600/1310365-BTC.json?_s=RAABAB0","N/A","https://www.thereformation.com/clothing"
"775accbc-1e7a-4d1c-9ec7-9ad1319dc04e","Reformation","Adriano Lace Knit Top - Pink","https://media.thereformation.com/image/list/fn_select:jq:first(.%5B%5D%7Cif%20has(%22metadata%22)%20then%20select(any(.metadata%5B%5D;%20.external_id%20==%20%22sfcc-is-main%22%20and%20.value.value%20==%20%22True%22))%20else%20empty%20end)/f_auto,q_auto:eco,dpr_auto/w_600/1313744-PNK.json?_s=RAABAB0","N/A","https://www.thereformation.com/clothing"
"8c64765e-b928-4ff8-9e6c-e37a4fd2ae15","Reformation","Aubree Linen Dress - Slate Check","https://media.thereformation.com/image/list/fn_select:jq:first(.%5B%5D%7Cif%20has(%22metadata%22)%20then%20select(any(.metadata%5B%5D;%20.external_id%20==%20%22sfcc-is-main%22%20and%20.value.value%20==%20%22True%22))%20else%20empty%20end)/f_auto,q_auto:eco,dpr_auto/w_600/1310229-STC.json?_s=RAABAB0","N/A","https://www.thereformation.com/clothing"
"cd88d7b8-7155-444f-920f-113452566204","Reformation","Dusk Knit Top - Fior Di Latte","https://media.thereformation.com/image/list/fn_select:jq:first(.%5B%5D%7Cif%20has(%22metadata%22)%20then%20select(any(.metadata%5B%5D;%20.external_id%20==%20%22sfcc-is-main%22%20and%20.value.value%20==%20%22True%22))%20else%20empty%20end)/f_auto,q_auto:eco,dpr_auto/w_600/1312627-FDL.json?_s=RAABAB0","N/A","https://www.thereformation.com/clothing"
"84af825d-4f77-4738-9d07-b19d47d1428d","Reformation","Milo Knit Dress - Lipstick","https://media.thereformation.com/image/list/fn_select:jq:first(.%5B%5D%7Cif%20has(%22metadata%22)%20then%20select(any(.metadata%5B%5D;%20.external_id%20==%20%22sfcc-is-main%22%20and%20.value.value%20==%20%22True%22))%20else%20empty%20end)/f_auto,q_auto:eco,dpr_auto/w_600/1317551-LPS.json?_s=RAABAB0","N/A","https://www.thereformation.com/clothing"
"f7752eef-6477-48b5-9d14-51476e5faa2a","Reformation","Olive Tank - White","https://media.thereformation.com/image/list/fn_select:jq:first(.%5B%5D%7Cif%20has(%22metadata%22)%20then%20select(any(.metadata%5B%5D;%20.external_id%20==%20%22sfcc-is-main%22%20and%20.value.value%20==%20%22True%22))%20else%20empty%20end)/f_auto,q_auto:eco,dpr_auto/w_600/1316468-WHT.json?_s=RAABAB0","N/A","https://www.thereformation.com/clothing"
"1906801e-ee4f-4b8b-be62-ab2a312e89da","Reformation","Zoey Linen Short - White","https://media.thereformation.com/image/list/fn_select:jq:first(.%5B%5D%7Cif%20has(%22metadata%22)%20then%20select(any(.metadata%5B%5D;%20.external_id%20==%20%22sfcc-is-main%22%20and%20.value.value%20==%20%22True%22))%20else%20empty%20end)/f_auto,q_auto:eco,dpr_auto/w_600/1312426-WHT.json?_s=RAABAB0","N/A","https://www.thereformation.com/clothing"
"c74b6370-ea72-42fd-941d-70b89ec56aaf","Reformation","Suvi Knit Dress - Dream Dot","https://media.thereformation.com/image/list/fn_select:jq:first(.%5B%5D%7Cif%20has(%22metadata%22)%20then%20select(any(.metadata%5B%5D;%20.external_id%20==%20%22sfcc-is-main%22%20and%20.value.value%20==%20%22True%22))%20else%20empty%20end)/f_auto,q_auto:eco,dpr_auto/w_600/1310798-DDO.json?_s=RAABAB0","N/A","https://www.thereformation.com/clothing"
